name_code,name,rank,estimate,source,inserted,updated
f55812e8-5422-402e-b071-b67a9cdf481f,Viruses,KINGDOM,3186,\N,2015-10-22 21:30:57,\N
1cb102e9-ab85-4aaa-a7ac-9241f920ced6,Medicago,GENUS,83,\N,2015-10-22 21:51:45,\N
23d48762-c29b-4931-8b58-96052d7bae87,Melilotus,GENUS,20,\N,2015-10-22 21:52:35,\N
484cbfa1-dd33-4e94-bdc7-6e299699e347,Ononis,GENUS,75,\N,2015-10-22 21:53:21,\N
d844e9e5-db16-47f5-a789-a5adf0a0843c,Parochetus,GENUS,2,\N,2015-10-22 21:53:51,\N
afb591e9-5221-442e-b0b7-be5793ed0df1,Trifolium,GENUS,300,\N,2015-10-22 21:54:41,\N
0fdcf753-b2e7-4145-a5c6-fb0b624ae07a,Trigonella,GENUS,55,\N,2015-10-22 21:55:27,\N
ad2a0f73-681d-438f-afb2-3a5c9954c37c,Amborellaceae,FAMILY,1,\N,2015-10-22 23:35:24,\N
c6114dc0-961f-4611-a462-9901d660090e,Amborellales,ORDER,1,\N,2015-10-22 23:37:03,\N
96e67ce7-5e9d-4657-b093-4f83a8c91424,Austrobaileyales,ORDER,92,\N,2015-10-22 23:37:51,\N
4094b32c-3a9a-4a04-8684-4460085394d3,Austrobaileyaceae,FAMILY,1,\N,2015-10-22 23:38:03,\N
5270cb14-73ed-4227-bbbf-d00b087ce7e5,Schisandraceae,FAMILY,84,\N,2015-10-22 23:38:36,\N
8daf1c58-e5c0-4082-8f32-921308a912b3,Trimeniaceae,FAMILY,7,\N,2015-10-22 23:38:55,\N
7f2c3217-3be6-4530-8131-fdf275b8ffd6,Balanophoraceae,FAMILY,45,\N,2015-10-22 23:40:39,\N
26bc86c3-317f-401c-9b07-1546657f6a06,Berberidopsidales,ORDER,4,\N,2015-10-22 23:41:13,\N
b68e078c-187f-4190-a892-d3a95a781857,Aextoxicaceae,FAMILY,1,\N,2015-10-22 23:41:38,\N
d5244c81-fc58-4aa4-bb3d-cb4df8234712,Berberidopsidaceae,FAMILY,3,\N,2015-10-22 23:41:49,\N
188a6830-0980-4613-99a7-efa67ddea95d,Boraginales,ORDER,3300,\N,2015-10-22 23:42:48,\N
4fe2e404-8c05-4f6d-8515-9b852c74f767,Boraginaceae,FAMILY,3300,\N,2015-10-22 23:43:00,\N
1f840443-43d7-4449-a8c1-8af10c7350e5,Bruniales,ORDER,87,\N,2015-10-22 23:43:39,\N
373b0f4f-5e2d-49e7-b482-78283d7c8998,Bruniaceae,FAMILY,79,\N,2015-10-22 23:43:56,\N
b98e1af3-f0bc-40bf-bafc-72e47c616883,Columelliaceae,FAMILY,8,\N,2015-10-22 23:44:11,\N
9f14a9b9-fd71-493a-a69c-f9e08727d372,Buxales,ORDER,120,\N,2015-10-22 23:44:47,2015-10-27 11:04:52
ddc20c1b-ee5b-491b-9839-21e55c113938,Buxaceae,FAMILY,120,\N,2015-10-22 23:45:18,2015-10-23 22:56:48
a728bf7c-10cd-48c2-aff8-4bf139961247,Didymelaceae,FAMILY,3,\N,2015-10-22 23:45:51,\N
ddc20c1b-ee5b-491b-9839-21e55c113938,Buxaceae,FAMILY,123,\N,2015-10-22 23:48:04,\N
2aa850f7-9ac4-4cbc-9aa4-e82ae2d67a81,Canellales,ORDER,116,\N,2015-10-22 23:48:55,2015-10-23 18:29:39
77f5a45b-07cc-4e9e-bf9a-618e2f0fa2ac,Canellaceae,FAMILY,21,\N,2015-10-22 23:49:13,\N
2aa850f7-9ac4-4cbc-9aa4-e82ae2d67a81,Canellales,ORDER,116,\N,2015-10-22 23:50:26,\N
a5bc37c8-9a4c-4229-b4f4-cc39ca5b98f2,Winteraceae,FAMILY,95,\N,2015-10-22 23:50:54,\N
04d568eb-4198-472c-ae63-76b236024805,Gunnerales,ORDER,62,\N,2015-10-22 23:53:28,\N
26fff3fe-e5e3-40cd-82d2-3aebbf8acf31,Gunneraceae,FAMILY,60,\N,2015-10-22 23:53:43,\N
ad39d2bb-56de-4c39-822e-60698652bfc3,Myrothamnaceae,FAMILY,2,\N,2015-10-22 23:54:00,\N
65e5a7e7-67f4-4fa1-8283-b8a6560501d5,Escalloniales,ORDER,130,\N,2015-10-23 17:57:21,\N
063114ee-8fce-4a6b-acae-b307547cf25c,Escalloniaceae,FAMILY,130,\N,2015-10-23 17:58:38,\N
1a062b4e-d44c-4e10-9bc9-33eaccd4d5cc,Celastrales,ORDER,1434,\N,2015-10-23 18:05:08,\N
1a28e0b6-5fb5-4243-9330-570f59a64892,Celastraceae,FAMILY,1200,\N,2015-10-23 18:05:37,\N
2c7eda42-cfb6-492e-8e8c-a0292761e7df,Lepidobotryaceae,FAMILY,2,\N,2015-10-23 18:06:32,\N
1a28e0b6-5fb5-4243-9330-570f59a64892,Celastraceae,FAMILY,1202,\N,2015-10-23 18:09:55,\N
1a28e0b6-5fb5-4243-9330-570f59a64892,Celastraceae,FAMILY,1200,\N,2015-10-23 18:11:40,\N
1a062b4e-d44c-4e10-9bc9-33eaccd4d5cc,Celastrales,ORDER,1202,\N,2015-10-23 18:12:14,\N
532daa79-1efe-4f4c-b1ca-59208045b9fe,Oxalidales,ORDER,1979,\N,2015-10-23 18:14:55,\N
b2826f50-0425-4736-89f8-153d263383b9,Brunelliaceae,FAMILY,54,\N,2015-10-23 18:15:20,\N
e335a787-7414-4403-aaae-a8922cf300fd,Cephalotaceae,FAMILY,1,\N,2015-10-23 18:15:36,\N
60f61799-f3f6-4d93-ba36-bcbefb4e339b,Connaraceae,FAMILY,230,\N,2015-10-23 18:15:50,\N
a65214b2-52fa-4741-b1d7-30d587a54d25,Cunoniaceae,FAMILY,330,\N,2015-10-23 18:16:20,\N
4d844571-c010-40c6-8458-da2daaea8c70,Elaeocarpaceae,FAMILY,750,\N,2015-10-23 18:16:40,\N
320b2b4a-3ebf-447c-80b6-0ba0e86bc93b,Huaceae,FAMILY,4,\N,2015-10-23 18:17:09,\N
ce63d7e9-efa9-4fe7-9dbb-e87dac0a6864,Oxalidaceae,FAMILY,610,\N,2015-10-23 18:17:38,\N
d96a0198-eb67-48dc-a483-b60ef8c1ae0d,Nymphaeales,ORDER,86,\N,2015-10-23 18:18:39,\N
52a1ccb1-b8b2-4641-97a3-473547827a15,Cabombaceae,FAMILY,5,\N,2015-10-23 18:23:13,\N
2aa96127-b22a-48ee-9d60-c8aa3e96b33d,Hydatellaceae,FAMILY,11,\N,2015-10-23 18:23:20,\N
7a13c4b5-610b-43f3-aade-7dc1a8e4127d,Nymphaeaceae,FAMILY,70,\N,2015-10-23 18:23:40,\N
673cffa0-3bab-4a22-8cf3-632cf5bd31f0,Ceratophyllales,ORDER,5,\N,2015-10-23 18:24:37,\N
5e93df66-8114-4f9d-9bdf-7388e534d890,Ceratophyllaceae,FAMILY,5,\N,2015-10-23 18:24:48,\N
65995b6b-402d-4d25-90f1-8724539e655a,Chloranthales,ORDER,165,\N,2015-10-23 18:26:14,\N
19d48025-d1b6-4d20-9cf2-c5dfca4b385c,Chloranthaceae,FAMILY,70,\N,2015-10-23 18:26:44,\N
19d48025-d1b6-4d20-9cf2-c5dfca4b385c,Chloranthaceae,FAMILY,70,\N,2015-10-23 18:26:57,\N
65995b6b-402d-4d25-90f1-8724539e655a,Chloranthales,ORDER,70,\N,2015-10-23 18:28:21,\N
83831d8f-d5f1-4929-9a80-4f32f0bfb169,Cornales,ORDER,672,\N,2015-10-23 18:39:21,\N
1504072c-5e64-41ca-bb9e-1b20a9ce550b,Cornaceae,FAMILY,111,\N,2015-10-23 18:39:50,\N
03f0affd-6cf4-40e7-9121-09936681d4cd,Curtisiaceae,FAMILY,1,\N,2015-10-23 19:02:30,\N
44609587-74f6-42c2-8c7d-b10e9a102ee5,Grubbiaceae,FAMILY,3,\N,2015-10-23 19:02:52,\N
441ce544-dcb8-4141-95d9-125f7f4cab96,Hydrangeaceae,FAMILY,215,\N,2015-10-23 19:03:10,\N
f0837c4e-dbce-4a14-88f9-0b26e2e81954,Hydrostachyaceae,FAMILY,19,\N,2015-10-23 19:03:41,\N
e141921c-4cd2-4bd5-8ba4-12461eb140fb,Loasaceae,FAMILY,323,\N,2015-10-23 19:03:59,\N
231ffa91-208f-4224-ba32-d2b0af6b1676,Dilleniales,ORDER,500,\N,2015-10-23 19:07:14,\N
42901760-0dfd-4909-88f9-53cf6b547855,Dilleniaceae,FAMILY,500,\N,2015-10-23 19:07:25,\N
26b81991-577d-490c-9b40-38ffea07c55a,Dipsacales,ORDER,1273,\N,2015-10-23 19:09:45,\N
fef4f3d7-ce81-417e-a59f-525c754d0f12,Adoxaceae,FAMILY,220,\N,2015-10-23 19:09:59,\N
ee8de09a-0e44-466e-97da-eff4be86f011,Caprifoliaceae,FAMILY,684,\N,2015-10-23 19:11:12,\N
0237c697-c797-4e04-9241-d922e6bba76b,Laurales,ORDER,3418,\N,2015-10-23 20:56:28,\N
0f424c5f-c069-4e79-95cb-51362bb72a32,Atherospermataceae,FAMILY,18,\N,2015-10-23 20:56:49,\N
819f8cec-d2b4-4506-a1b7-5e91e87b29e0,Calycanthaceae,FAMILY,9,\N,2015-10-23 20:57:09,\N
2ed3a9d4-82f2-434d-84c1-afacb24adf37,Gomortegaceae,FAMILY,1,\N,2015-10-23 20:57:32,\N
a397af46-59bf-428f-b644-be90108ecfdc,Hernandiaceae,FAMILY,70,\N,2015-10-23 20:57:50,\N
903ac02d-0cc3-472e-b89f-381df1f97363,Lauraceae,FAMILY,3000,\N,2015-10-23 20:58:12,\N
dafe2b6b-a8f1-4d2c-8f74-32e8043d2f10,Monimiaceae,FAMILY,260,\N,2015-10-23 20:58:28,\N
9d5a7f80-9c96-432f-9b38-0dccfaf65ccf,Siparunaceae,FAMILY,60,\N,2015-10-23 20:58:48,\N
fdc9decc-edd2-4ee0-bc31-fdbbd312618e,Picramniales,ORDER,54,\N,2015-10-23 20:59:46,\N
dba33db6-26e4-42e1-b2f6-3836ac64dcb2,Picramniaceae,FAMILY,54,\N,2015-10-23 20:59:56,\N
3b879e51-e19b-40f1-9327-349812c71976,Piperales,ORDER,3352,\N,2015-10-23 21:00:57,\N
28798dce-d62e-4a63-ac4b-07ffabb50273,Aristolochiaceae,FAMILY,640,\N,2015-10-23 21:01:14,\N
9fdb2d97-d30d-4fdc-8650-97aaa097e6e2,Hydnoraceae,FAMILY,8,\N,2015-10-23 21:01:40,\N
74e296e4-9c3f-4cd4-8cde-d3ccd184cca4,Piperaceae,FAMILY,2700,\N,2015-10-23 21:01:57,\N
12a024c8-f417-4607-8403-7ac9e6b18573,Saururaceae,FAMILY,4,\N,2015-10-23 21:02:15,\N
ff72999e-18b0-4e15-8f2d-14b905dd697d,Polygonaceae,FAMILY,1400,\N,2015-10-23 21:04:03,\N
106bd344-508f-4b08-9e80-f6f98ebbe970,Ranunculales,ORDER,5628,\N,2015-10-23 21:17:29,\N
f30e6264-261f-4196-8323-f2f08fdaaeb5,Berberidaceae,FAMILY,600,\N,2015-10-23 21:17:48,\N
a0d8aa79-6acf-46ab-9b7a-693eddca7729,Ranunculaceae,FAMILY,3500,\N,2015-10-23 21:18:05,\N
99338a36-c768-4ffe-9b1d-709d1383227d,Papaveraceae,FAMILY,950,\N,2015-10-23 21:18:42,\N
a0d8aa79-6acf-46ab-9b7a-693eddca7729,Ranunculaceae,FAMILY,3500,\N,2015-10-23 21:19:16,\N
25ed2be4-c665-498a-937f-b0d36a2fbe77,Rosales,ORDER,5000,\N,2015-10-23 21:25:05,\N
468cacb4-48b3-4e73-968b-6deb28a2d9f5,Barbeyaceae,FAMILY,1,\N,2015-10-23 21:25:17,\N
3091fd96-9b07-40ef-8d1a-24f36a8facff,Cannabaceae,FAMILY,105,\N,2015-10-23 21:25:38,\N
fb97361c-27cc-4cb6-ad3e-7888b80d4dba,Dirachmaceae,FAMILY,2,\N,2015-10-23 21:25:53,\N
79299d1d-7299-4dd1-982f-a2ee71b297cf,Elaeagnaceae,FAMILY,100,\N,2015-10-23 21:26:06,\N
d0aee6d1-5eb4-46d0-9f9a-746ebd1371cc,Moraceae,FAMILY,1200,\N,2015-10-23 21:26:20,\N
7b86ca3e-7b81-4537-95a4-be061fb37842,Rhamnaceae,FAMILY,1150,\N,2015-10-23 21:26:35,\N
018c2d86-3aa2-4515-883c-48205feb0859,Rosaceae,FAMILY,5000,\N,2015-10-23 21:26:48,\N
018c2d86-3aa2-4515-883c-48205feb0859,Rosaceae,FAMILY,5000,\N,2015-10-23 21:27:00,\N
a60d112d-ba70-4aaf-8b57-64c20d2edae0,Ulmaceae,FAMILY,50,\N,2015-10-23 21:27:43,\N
77219308-ca0c-4214-8843-a1daf2d90cff,Urticaceae,FAMILY,1900,\N,2015-10-23 21:27:58,\N
25ed2be4-c665-498a-937f-b0d36a2fbe77,Rosales,ORDER,9508,\N,2015-10-23 21:29:02,\N
cdcae06c-e883-45cf-9624-1a672bdd48fe,Sabiaceae,FAMILY,160,\N,2015-10-23 21:30:17,\N
548fcee0-1fb9-425f-bf7e-dde4443f07c6,Santalales,ORDER,2306,\N,2015-10-23 22:24:04,\N
74f92032-c81b-4dc8-8a35-cb9c85a36447,Aptandraceae,FAMILY,32,\N,2015-10-23 22:24:23,\N
583a8683-3372-48a6-85fc-c96a6190a362,Coulaceae,FAMILY,3,\N,2015-10-23 22:24:43,\N
7279cc1b-4039-42d5-b843-c5e1dde9c0e6,Erythropalaceae,FAMILY,38,\N,2015-10-23 22:28:05,\N
92300ec9-f7c0-45fd-a16e-b9842f1f44c8,Loranthaceae,FAMILY,1000,\N,2015-10-23 22:28:22,\N
8c01fbed-b300-4afd-8b05-22a53b0d4cec,Misodendraceae,FAMILY,8,\N,2015-10-23 22:28:49,\N
96349c15-42fc-4c5f-849e-8f2473598ced,Octoknemaceae,FAMILY,14,\N,2015-10-23 22:29:09,\N
8b048882-d0d4-490b-80e1-c05e44353087,Olacaceae,FAMILY,55,\N,2015-10-23 22:29:24,\N
3b94e8d6-fcf8-4f38-a881-f8bec0882eb1,Schoepfiaceae,FAMILY,50,\N,2015-10-23 22:29:53,\N
3cd43717-3912-416d-a554-ebb697d48da2,Strombosiaceae,FAMILY,20,\N,2015-10-23 22:30:15,\N
1b3bdd59-e5fe-4ecf-b9a0-55961ca2e591,Ximeniaceae,FAMILY,14,\N,2015-10-23 22:30:34,\N
75fc3bb2-e911-441e-88b9-b5c5dc3f6df2,Sapindales,ORDER,6238,\N,2015-10-23 22:44:07,\N
5dd5450c-a9e6-4619-be44-a52fbe90de84,Anacardiaceae,FAMILY,900,\N,2015-10-23 22:44:40,\N
482ea180-72db-4dfc-ae33-b6275ddbe7d7,Biebersteiniaceae,FAMILY,4,\N,2015-10-23 22:45:02,\N
0fab0e99-3cf5-4fc2-af80-fa321aea52f4,Burseraceae,FAMILY,630,\N,2015-10-23 22:45:22,\N
c8a1b582-edf7-46ca-96ef-706edf0c2447,Kirkiaceae,FAMILY,6,\N,2015-10-23 22:45:38,\N
49d47593-ca28-4cca-aafd-f0c59c5855a0,Meliaceae,FAMILY,710,\N,2015-10-23 22:45:54,\N
1eeca204-41f3-4162-b0c6-eebc51f6a1d6,Nitrariaceae,FAMILY,7,\N,2015-10-23 22:46:10,\N
6adb622a-e53c-4a11-a82f-0791224c1977,Rutaceae,FAMILY,2050,\N,2015-10-23 22:46:27,\N
d3433e67-6b9f-456b-b3e0-8783c71cd5a8,Sapindaceae,FAMILY,1820,\N,2015-10-23 22:46:44,\N
ccaa3266-1cd5-4dc0-8c24-eb07310d0a8e,Simaroubaceae,FAMILY,105,\N,2015-10-23 22:47:02,\N
875393c9-5354-4eb2-ac2e-2d78389426b4,Tetradiclidaceae,FAMILY,6,\N,2015-10-23 22:47:18,\N
e527537c-ca02-4167-9afe-ee9642fdbc32,Trochodendrales,ORDER,2,\N,2015-10-23 22:50:43,\N
8cec8859-c352-4821-8a46-b51dfd7c5532,Trochodendraceae,FAMILY,2,\N,2015-10-23 22:50:59,\N
e527537c-ca02-4167-9afe-ee9642fdbc32,Trochodendrales,ORDER,2,\N,2015-10-23 23:11:22,\N
d693acba-9d49-4824-87eb-78f9dfc2a114,Vahliales,ORDER,5,\N,2015-10-23 23:12:11,\N
7e5b9a24-53af-4c30-9568-710bd3e17f95,Vahliaceae,FAMILY,5,\N,2015-10-23 23:12:21,\N
a9d7f7a0-a1aa-435d-837e-b57b8cf4bde8,Vitales,ORDER,1000,\N,2015-10-23 23:15:44,\N
896ace78-48b4-4d2b-8ead-5b05bb7c6967,Vitaceae,FAMILY,1000,\N,2015-10-23 23:15:56,\N
62131a77-dbc4-45dc-bc7d-ad29a98e8b3c,Krameriaceae,FAMILY,17,\N,2015-10-23 23:16:35,\N
1a062b4e-d44c-4e10-9bc9-33eaccd4d5cc,Celastrales,ORDER,1279,\N,2015-10-23 23:21:09,\N
1a28e0b6-5fb5-4243-9330-570f59a64892,Celastraceae,FAMILY,1275,\N,2015-10-23 23:21:48,\N
17121ba2-2f77-4cbe-94dc-cc91f994a30e,Zygophyllales,ORDER,307,\N,2015-10-23 23:23:22,\N
0f1a5991-557e-4759-8e3f-5189e604002c,Zygophyllaceae,FAMILY,290,\N,2015-10-23 23:23:50,\N
d673b17c-8f87-42b0-a6f4-fce29e3b5a2a,Apiales,ORDER,5609,\N,2015-10-23 23:31:15,\N
619591f3-f78d-484c-a3fe-6131a522878d,Apiaceae,FAMILY,3700,\N,2015-10-23 23:31:43,\N
8837226c-2cd5-4ed1-abb8-ec5190342fac,Araliaceae,FAMILY,1443,\N,2015-10-23 23:32:14,2015-10-28 16:05:58
a183a02a-2a20-4d7f-8d2b-7f8b113716d7,Griseliniaceae,FAMILY,7,\N,2015-10-23 23:32:30,\N
6a96a1ba-c604-4a60-a11e-63ecde51f6d8,Pennantiaceae,FAMILY,4,\N,2015-10-23 23:32:43,\N
6085e299-4c2b-44cd-87d3-c635032a0651,Pittosporaceae,FAMILY,200,\N,2015-10-23 23:32:54,\N
df3bde94-7342-4f53-8b9a-9b09097bca9b,Torricelliaceae,FAMILY,10,\N,2015-10-23 23:33:06,\N
c35f421f-ae7a-4fc5-a615-2c5786f0b887,Aquifoliales,ORDER,738,\N,2015-10-23 23:35:06,\N
2d70fef5-37fa-46df-874e-8c1cc3b8de17,Aquifoliaceae,FAMILY,600,\N,2015-10-23 23:35:19,\N
65d9cdf9-cb31-49ec-985c-13fa776a1709,Cardiopteridaceae,FAMILY,40,\N,2015-10-23 23:35:31,2015-10-28 16:08:33
24329cf3-bc25-4f35-afcd-db4104937fb6,Helwingiaceae,FAMILY,4,\N,2015-10-23 23:35:45,\N
61b424a5-d69a-4e7f-9928-cc3c6078f95c,Phyllonomaceae,FAMILY,4,\N,2015-10-23 23:35:59,\N
cfe9dc2c-ef8a-48bd-a50b-815f6dd33594,Stemonuraceae,FAMILY,100,\N,2015-10-23 23:36:10,\N
96a2967a-cfa3-42ad-b95c-75bc7f9fc6ac,Asterales,ORDER,35326,\N,2015-10-23 23:38:28,\N
47e1b962-a46c-4851-8c32-023635ebb51a,Alseuosmiaceae,FAMILY,13,\N,2015-10-23 23:38:45,\N
08a0a663-d0fb-4600-bf11-6e1d6a83aacd,Argophyllaceae,FAMILY,21,\N,2015-10-23 23:38:57,\N
4ba9cf89-6de4-491f-8945-1a9f41683dfd,Calyceraceae,FAMILY,55,\N,2015-10-23 23:39:17,\N
66d652bc-5666-4c75-9615-79c7ef4d72a1,Campanulaceae,FAMILY,2373,\N,2015-10-23 23:39:35,2015-10-28 16:51:36
b1234262-5282-4c2a-b4f6-4ed4da4ef03a,Goodeniaceae,FAMILY,470,\N,2015-10-23 23:39:50,\N
0e1fecfa-768b-45ac-a049-e66532a62c93,Menyanthaceae,FAMILY,71,\N,2015-10-23 23:40:02,\N
8374ad38-03ef-42d0-ab20-edf720d74c62,Pentaphragmataceae,FAMILY,28,\N,2015-10-23 23:40:15,\N
fcb467da-6b19-41c9-9419-3834bfd9b3ad,Phellinaceae,FAMILY,14,\N,2015-10-23 23:40:33,\N
8131d041-3a85-47d1-9dcc-d46ce3d94559,Rousseaceae,FAMILY,14,\N,2015-10-23 23:40:47,\N
fd1dd491-fde9-4116-a534-554f138c4970,Stylidiaceae,FAMILY,290,\N,2015-10-23 23:41:04,\N
31934290-b190-4e27-8a6b-d1d233e4893d,Brassicaceae,FAMILY,3700,\N,2015-10-23 23:45:10,\N
14901325-8cb3-4f29-ba0c-44d1738237d9,Bretschneideraceae,FAMILY,1,\N,2015-10-23 23:45:34,\N
19cbc2ec-02f1-4620-be2e-642cc502189a,Emblingiaceae,FAMILY,1,\N,2015-10-23 23:46:22,\N
91ebd6ff-7bd1-432c-a387-69e0ceadcf8d,Gyrostemonaceae,FAMILY,21,\N,2015-10-23 23:46:40,\N
9fb93023-3d16-45a4-95ac-57eae8ad70ff,Koeberliniaceae,FAMILY,2,\N,2015-10-23 23:46:58,\N
c27608a9-1310-40f9-bb82-d037bc5ba8c6,Limnanthaceae,FAMILY,9,\N,2015-10-23 23:47:14,\N
69fb6fdc-0856-46d6-8996-e98bbb623fc8,Pentadiplandraceae,FAMILY,1,\N,2015-10-23 23:47:33,\N
6cb75068-05b1-4d74-9631-036f93966fd3,Setchellanthaceae,FAMILY,1,\N,2015-10-23 23:47:52,\N
d5348f6d-280e-473f-8604-3da310e6fbca,Stixaceae,FAMILY,22,\N,2015-10-23 23:48:11,\N
376ccedb-5dd9-4f71-8045-10ecee4a7ce2,Tovariaceae,FAMILY,2,\N,2015-10-23 23:48:25,\N
d06878a3-3578-47b6-9f24-c6cda22fe067,Brassicales,ORDER,3760,\N,2015-10-23 23:50:15,\N
e2e33ff3-9b34-4cb4-890d-7f61d39b005a,Liliopsida,CLASS,72926,\N,2015-10-26 22:41:48,\N
604e7fab-83f7-4f1b-ba59-97d03d7ead26,Magnoliopsida,CLASS,246366,\N,2015-10-26 22:42:44,\N
bfb709db-491c-48b6-80f5-32ef14f63e4f,Tracheophyta,PHYLUM,340000,\N,2015-10-26 22:55:12,2016-01-07 22:57:41
d1f0c7a4-38d0-44a7-8225-c35bb61afeae,Gnetopsida,CLASS,112,\N,2015-10-26 22:59:10,\N
8b077afd-937a-4d97-a73e-f750141db864,Acoraceae,FAMILY,2,\N,2015-10-26 23:01:59,\N
94bda947-6b0b-4e68-b6a3-41e6e84c7c68,Alismatales,ORDER,3953,\N,2015-10-26 23:02:27,\N
78128942-8e20-4081-a29c-16335a0d26cd,Alismataceae,FAMILY,117,\N,2015-10-26 23:02:38,\N
3ad0f5d1-defd-48ed-b3b9-60740c5258f3,Aponogetonaceae,FAMILY,56,\N,2015-10-26 23:02:45,\N
7120bc67-ac52-4cd6-988a-c5bcf5c978e2,Araceae,FAMILY,3353,\N,2015-10-26 23:02:55,\N
e3c98e36-6804-4a35-a9c7-4f25ed100ae6,Butomaceae,FAMILY,2,\N,2015-10-26 23:03:02,\N
7cb9dd63-8f59-46d8-bd53-7cadd6fd0cb7,Cymodoceaceae,FAMILY,17,\N,2015-10-26 23:03:10,\N
b651d2b8-a5b8-463e-98dc-bba83c0e5b0c,Hydrocharitaceae,FAMILY,131,\N,2015-10-26 23:03:19,\N
63a6dfeb-75df-4cd6-9cbb-b0ea61f2496d,Juncaginaceae,FAMILY,35,\N,2015-10-26 23:03:27,\N
2f611205-f1b5-48e4-958f-5d73383bce9a,Posidoniaceae,FAMILY,9,\N,2015-10-26 23:03:34,\N
a3c49949-7f85-4afc-b4e2-491e83e50b79,Potamogetonaceae,FAMILY,183,\N,2015-10-26 23:03:42,\N
1a169898-a6e2-4dd5-a8e8-056d7c2e9b07,Ruppiaceae,FAMILY,8,\N,2015-10-26 23:03:49,\N
7db4c34b-76b6-4cf2-8413-fbc16db2f007,Scheuchzeriaceae,FAMILY,1,\N,2015-10-26 23:03:57,\N
f292abc0-a7ff-4ac9-8730-46debe2aa52f,Tofieldiaceae,FAMILY,19,\N,2015-10-26 23:04:08,\N
d6f3d8cb-f078-4870-8cd8-6e5cbd1e3197,Zosteraceae,FAMILY,22,\N,2015-10-26 23:04:16,\N
3b55c527-dd5d-4d6d-a499-bf2a49b0d4cf,Acorales,ORDER,2,\N,2015-10-27 18:01:00,\N
595ba1e5-6b97-46ad-b00b-f1e66c3651eb,Arecales,ORDER,2561,\N,2015-10-27 18:01:54,\N
387f8866-d938-4c51-90db-c8d0a55f0f00,Arecaceae,FAMILY,2561,\N,2015-10-27 18:02:03,\N
86b83cc6-9708-4d1d-a72a-b437318dd54b,Asparagales,ORDER,36670,\N,2015-10-27 18:03:01,\N
350983c1-8d95-46df-bc3a-14ff09eaf657,Amaryllidaceae,FAMILY,2234,\N,2015-10-27 18:03:11,\N
e89da014-56b9-4bbe-8375-4f7037228dbc,Asparagaceae,FAMILY,2943,\N,2015-10-27 18:03:21,\N
c220560b-84d5-484f-84f6-2c099d185633,Asteliaceae,FAMILY,37,\N,2015-10-27 18:03:31,\N
705ae923-d9ef-49fa-8ffb-55cd8ba3879d,Blandfordiaceae,FAMILY,4,\N,2015-10-27 18:03:38,\N
6bcb2e81-c95a-4977-84d5-b1cec4f4241b,Boryaceae,FAMILY,12,\N,2015-10-27 18:03:45,\N
e781991c-b774-4d75-b7ff-98e004a5eeff,Doryanthaceae,FAMILY,2,\N,2015-10-27 18:03:53,\N
2fa67e19-7a8c-4f51-a6f9-771a599afbc8,Hypoxidaceae,FAMILY,153,\N,2015-10-27 18:04:12,\N
011469db-1ebe-4035-a022-4b930f5f171a,Iridaceae,FAMILY,2273,\N,2015-10-27 18:04:22,\N
d4885b70-6f2c-4d38-9e7d-8f7b23bee388,Ixioliriaceae,FAMILY,4,\N,2015-10-27 18:04:29,\N
bd6ef8fb-1891-4ecd-949b-0adfa24f7bcc,Lanariaceae,FAMILY,1,\N,2015-10-27 18:04:40,\N
d77c746d-cde4-45ec-8465-def4bd0dd8d6,Orchidaceae,FAMILY,27753,\N,2015-10-27 18:04:59,\N
43c1a44d-7c40-4079-bc56-112dc22c45a8,Tecophilaeaceae,FAMILY,27,\N,2015-10-27 18:28:07,\N
a818286d-dcc3-435a-9928-357a93807741,Achatocarpaceae,FAMILY,10,\N,2015-10-29 21:14:01,\N
9910a5f7-838f-4870-93c8-7a8f740f45c4,Xeronemataceae,FAMILY,2,\N,2015-10-27 18:28:26,\N
725bbc69-5bd5-4d5f-a61d-eb20ef111cfc,Commelinales,ORDER,885,\N,2015-10-27 18:30:33,\N
4d5f1216-1eb1-44e1-9a05-0aff750f9ea6,Commelinaceae,FAMILY,734,\N,2015-10-27 18:30:43,\N
7f845496-fd1a-4ecc-ae0c-6693e289ea41,Haemodoraceae,FAMILY,101,\N,2015-10-27 18:30:50,\N
fbcfd050-6d93-4952-832a-bafe5873bfa2,Hanguanaceae,FAMILY,11,\N,2015-10-27 18:30:56,\N
ed051119-506f-4c89-b3e9-d5b8945348cf,Philydraceae,FAMILY,6,\N,2015-10-27 18:31:03,\N
773bb3e6-e1c6-4407-a91c-1cf53dd0f546,Pontederiaceae,FAMILY,33,\N,2015-10-27 18:31:10,\N
c728eaea-a9c5-4dd8-bf3a-4fdfea4f4931,Dasypogonaceae,FAMILY,16,\N,2015-10-27 21:36:21,\N
b171dc9f-3f4c-4226-b3c8-89b8e9800334,Dioscoreales,ORDER,844,\N,2015-10-27 21:36:33,\N
807ecc56-ac2f-4923-8502-d17ce7fbc50b,Burmanniaceae,FAMILY,165,\N,2015-10-27 21:36:44,\N
5f4d423c-a971-45b9-bcd5-563f89931895,Dioscoreaceae,FAMILY,627,\N,2015-10-27 21:36:55,\N
8b05d084-ffb6-4192-82ae-42862ea46b06,Nartheciaceae,FAMILY,36,\N,2015-10-27 21:37:05,\N
