record_id,author,year,title,source,database_id,reference_code
3433,Byzova et al.,1970,\N,"In: Flora Sporovykh Rasteni? Kazakhstana [Cryptogamic Flora of Kazakhstan], 5, Nesovershennye Griby - Fungi Imperfecti (Deuteromycetes) 3. Sphaeropsidales (Alma-Ata):437.",25,b9ffa3f0-3fb2-4d7a-871d-6124a8334dd5
3434,P.A. Saccardo,1881,\N,In: Michelia 2(no. 7):352 ['252'].,25,832e56f8-780d-43f9-bc64-e414ecf2db0e
3435,J.A.F. Nannfeldt,1932,\N,"In: Nova Acta R. Soc. Scient. upsal., Ser. 4 8(no. 2):234.",25,ec9ce589-3c18-4a27-8f03-3deae72c71ee
3436,J.H.F. Link,1833,\N,In: Handb. Erk. Gew. 3:345.,25,9ef416c3-8d43-4c3d-a11f-d1ef66767951
3437,"Libert, M.-A.",1834,\N,"In: Pl. crypt. Arduenna, fasc. (Liège) 3:no. 75.",25,9d0d8ea1-400f-4fe2-be5c-8979b0ecc4c9
3438,P.A. Saccardo,1881,\N,In: Michelia 2(no. 7):352.,25,4ad3538c-6a94-4618-a45c-fe7e25dfeccc
3439,Y. Suto,1984,\N,In: Trans. Mycol. Soc. Japan 24(4):423.,25,9a44c92b-683a-427d-96f4-be5e0e872488
3440,H. Sydow,1934,\N,In: Annls mycol. 32(3/4):281.,25,342c8640-e593-4cce-a4bd-8ab9796e0898
3441,A. Allescher,1896,\N,In: Ber. bayer. bot. Ges. 4:36.,25,c248fc6a-b356-4091-a08e-c1c4208e4bf2
3442,S.C. Teng,1936,\N,"In: Sinensia, Shanghai 7:772.",25,c6c4108e-dbce-4470-b1cc-1758d3c84bc9
3443,E.M. Fries,1819,\N,"In: K. svenska Vetensk-Akad. Handl., ser. 3 40:110.",25,91a2e5d0-69c6-4219-bf5a-80358b169303
3444,Bubák & Syd.,1915,\N,In: Annls mycol. 13(1):8.,25,68b6fd3f-1cec-44ce-bfd6-facad0d4da44
3445,C.G. Ehrenberg,1818,\N,In: Sylv. mycol. berol. (Berlin):27.,25,19b477aa-b480-46c5-9381-897e667ddaf1
3446,Rabenhorst,1858,\N,"In: Klotzschii Herb. Viv. Mycol., Edn 2:no. 786.",25,34c69baa-7941-46cb-a2c8-4f4e167c41a3
3447,E.M. Fries,1849,\N,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",25,c83e9b1f-5b99-441d-b190-3ac2d193eb57
3448,G. De Notaris,1864,\N,In: Comm. Soc. crittog. Ital. 1(fasc. 5):10.,25,72416b6e-448d-4b3f-b876-2b31fd2d0bf3
3449,P.A. Karsten,1871,\N,In: Bidr. Känn. Finl. Nat. Folk 19:244.,25,b6db0451-76b0-44af-b63a-40813a0d93e3
3450,M. Chlebická,2014,"Propolis rhodoleuca (Leotiomycetes, inc. sed.) compared with P. farinosa, P. occulta sp. nov. and P. strobilina",In: Nova Hedwigia 98(3-4):502.,25,e392f52a-b898-4dcd-a060-36ae1c586fde
3451,H.S.L.F.F. Rehm,1876,\N,In: Ascomyceten:no. 360.,25,6a2d1798-ebde-414b-af5c-ed8833bbcaac
3452,C.L. Spegazzini,1887,\N,In: Boln Acad. nac. Cienc. Córdoba 11(2):272.,25,a0b3e55a-8df2-4e2c-bbc1-3e1d4ab25d26
3453,W. Kirschstein,1935,\N,In: Annls mycol. 33(3/4):203.,25,96c81cae-6e3f-42f5-8f16-abe569bdf83b
3454,C.L. Spegazzini,1887,\N,In: Boln Acad. nac. Cienc. Córdoba 11(2):271.,25,9cacee6a-bf8d-4d3b-8d92-268c117ba80e
3455,L.R. Tehon,1935,\N,In: Illinois Biol. Monogr. (Urbana) 13(no. 4):90.,25,1c2a6fd3-9a38-46a1-b193-389275be6bf3
3456,L.R. Tehon,1935,\N,In: Illinois Biol. Monogr. (Urbana) 13(no. 4):94.,25,dd50ba9a-9a04-4607-adb6-e43c113de2b4
3457,L.R. Tehon,1935,\N,In: Illinois Biol. Monogr. (Urbana) 13(no. 4):95.,25,03f8be56-ee80-416d-a4f7-8e6e673077ee
3458,"C.L. Hou, M. Piepenbring",2006,"Five new species of Hypoderma (Rhytismatales, Ascomycota) with a key to Hypoderma species known from China",In: Nova Hedwigia 82(1-2):93.,25,91c2301b-3aae-4d35-a5c7-862870aadb83
3459,"C.L. Hou, M. Piepenbring",2006,"Five new species of Hypoderma (Rhytismatales, Ascomycota) with a key to Hypoderma species known from China",In: Nova Hedwigia 82(1-2):95.,25,a8d32a40-8174-4931-b422-3fc38fd855aa
3460,"C.L. Hou, M. Piepenbring",2006,"Five new species of Hypoderma (Rhytismatales, Ascomycota) with a key to Hypoderma species known from China",In: Nova Hedwigia 82(1-2):97.,25,80fbd1ac-b8dd-4118-8301-ef9feb051dd1
3461,"C.L. Hou, M. Piepenbring",2006,"Five new species of Hypoderma (Rhytismatales, Ascomycota) with a key to Hypoderma species known from China",In: Nova Hedwigia 82(1-2):99.,25,42976dff-bc2a-4916-be7b-444e1568724e
3462,"C.L. Hou, M. Piepenbring",2006,"Five new species of Hypoderma (Rhytismatales, Ascomycota) with a key to Hypoderma species known from China",In: Nova Hedwigia 82(1-2):101.,25,da297bad-be7f-4e9d-ab4f-cbb6d747bcf2
3463,P.R. Johnston,1993,Three species of Rhytismataceae from bromeliads,In: Sydowia 45(1):24.,25,71f1888a-6d94-44f6-81da-12c2e67c7056
3464,"Johnston, Peter R.",1991,"Rhytismataceae in New Zealand 4. Pureke zelandicum gen. and sp. nov. plus additional species in Hypoderma, Lophodermium, and Propolis",In: N.Z. Jl Bot. 29(4):398.,25,95cfb939-8b7b-4fc5-8332-642d78bcc4fd
3465,"C.L. Hou, L. Liu, M. Piepenbring",2007,A new species of Hypoderma and description of H. rubi (Ascomycota) from China,In: Nova Hedwigia 84(3-4):488.,25,1da15659-a7c8-48bf-9829-c648e333cd17
3466,"Lamarck, Candolle",1805,\N,"In: Fl. franç., Edn 3 (Paris) 2:304.",25,205a981f-caba-4386-acd9-fab51355a702
3467,C.G. Lloyd,1915,\N,"In: Bot. Mag., Tokyo 29:69.",25,cd5198fa-f197-4b4e-a221-7ac87bf87b5d
3468,J.É. Duby,1861,\N,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):52.,25,257f06e2-e679-4094-a739-d433631628e6
3469,G. De Notaris,1847,\N,In: G. bot. ital. 2(7-8):37.,25,8e05c72d-488f-4cfe-b367-bb6939fd5d11
3470,J.É. Duby,1861,\N,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):53.,25,9c08b7c8-669a-4692-b26b-00757ba96734
3471,Ellis & Everh.,1894,\N,In: Proc. Acad. nat. Sci. Philad. 46(3):347.,25,672606a9-cefc-4b80-a25d-96efe64e9a00
3472,J.A.F. Nannfeldt,1932,\N,"In: Nova Acta R. Soc. Scient. upsal., Ser. 4 8(no. 2):231.",25,556df8ba-e451-423e-a8f7-27645668353f
3473,R.S. Hunt,1980,\N,In: Mycotaxon 11(1):234.,25,ba613be5-c5a1-4999-8997-2f30cefc6434
3474,B.M. Spooner,1981,\N,In: Trans. Br. mycol. Soc. 76(2):281.,25,226b1317-9fb5-48b5-837e-d0e6e12be112
3475,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):164.,25,4a053fef-7923-4171-b561-a953daf2e48d
3476,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):165.,25,0f011d6a-ddd1-47c2-86de-af4c472ca1f8
3477,B.M. Spooner,1991,"Lophodermium and Hypoderma (Rhytismatales) from Mt. Kinabalu, Sabah",In: Kew Bull. 46(1):95.,25,90f86e1d-e307-4a74-a59f-f241bf8f4050
3478,H. Schmid-Heckel,1988,\N,"In: Pilze in den Berchtesgadener Alpen, Nationalpark Berchtesgaden Forschungsberichte (Regensberg) 15:31.",25,f91faec5-6669-4194-917d-03226d239a93
3479,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):167.,25,59c6bb12-9f76-4745-b383-b6f458432e77
3480,H.S.L.F.F. Rehm,1900,\N,In: Hedwigia 39:80.,25,b5ed289f-34a3-49ef-b49b-b816f878a6cc
3481,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):169.,25,8b652f16-09d1-4755-a9a2-1bad8f2a5784
3482,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):171.,25,c7bb32cb-9ab4-44fa-beb4-2e81f45cf3b3
3483,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):172.,25,554df740-3155-46cc-a2f2-5e23affe6006
3484,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):173.,25,59ebd9cd-992f-4bfc-a68a-b679af8b5e05
3485,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):174.,25,3c3bdf68-9414-47cd-8f91-50759ad0e37d
3486,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):178.,25,0fbff441-7737-4362-b9f0-916d13365aa1
3487,P.R. Johnston,1990,Rhytismataceae in New Zealand 3. The genus Hypoderma,In: N.Z. Jl Bot. 28(2):179.,25,eb88ff16-06bd-4942-9763-9f04cc5a1665
3488,D.W. Minter,1986,Some members of the Rhytismataceae (Ascomycetes) on conifer needles from Central and North America,"In: Recent Research on Conifer Needle Diseases, (USDA Forest Service General Technical Report GTR-WO 50) (Washington DC) 50:73.",25,049be2e3-9a4b-4521-961f-3e2044f4fbd3
3489,G. De Notaris,1847,\N,In: G. bot. ital. 2(7-8):36.,25,bb25dc35-6c64-48cc-b270-2a8e3207b9f2
3490,Cooke & Harkn.,1884,\N,In: Grevillea 13(no. 65):21.,25,599f0dbe-3406-49fe-a565-63e91676b430
3491,G. De Notaris,1847,\N,In: G. bot. ital. 2(7-8):35.,25,528b0cbf-59d2-4a32-8e2f-5fbbc9d605ed
3492,"Y.R. Lin, S.J. Wang, Y.F. He, G.B. Ye",2004,[Two new taxa of the genus Hypoderma (Rhytismataceae)],In: Mycosystema 23(1):11.,25,2f5ef876-a6cc-4139-b3d9-e98c0cb1cfa0
3493,"Y.R. Lin, S.J. Wang, Y.F. He, G.B. Ye",2004,[Two new taxa of the genus Hypoderma (Rhytismataceae)],In: Mycosystema 23(1):12.,25,54094dbb-f5bd-4124-9dce-fb740d1e8bc4
